,eigVal_lossDiff_applied,eigVec_lossDiff_applied,eigVal_lossless,eigVec_lossless,coupling_coeff.,loss_diff,Ecm,XC,Ecm-XC
224,[1.37204719+0.00234364j 1.37081641+0.00111046j],"[[ 0.82965923+0.j         -0.19645195+0.52256311j]
 [ 0.19645195-0.52256311j  0.82965923+0.j        ]]",[1.37306769+3.86665905e-05j 1.36979591+5.14334095e-05j],"[[ 0.75554487+0.j         -0.65484864-0.01803355j]
 [ 0.65484864+0.01803355j  0.75554487+0.j        ]]",0.00162,-0.00336399831103679,1.3716635990125494,(1.3712+9.01e-05j),(0.0004635990125494427-9.01e-05j)
225,[1.37206438+0.00228522j 1.37079242+0.00112517j],"[[ 0.82435725+0.j         -0.2074032 +0.52670584j]
 [ 0.2074032 -0.52670584j  0.82435725+0.j        ]]",[1.37306381+3.8758365e-05j 1.36979299+5.1341635e-05j],"[[ 0.7548705 +0.j         -0.65562517-0.01806021j]
 [ 0.65562517+0.01806021j  0.7548705 +0.j        ]]",0.00162,-0.0033202862668896323,1.3716568001626823,(1.3712+9.01e-05j),(0.000456800162682347-9.01e-05j)
226,[1.3720832 +0.00222796j 1.37076679+0.00113872j],"[[ 0.81909473+0.j         -0.21903544+0.53019553j]
 [ 0.21903544-0.53019553j  0.81909473+0.j        ]]",[1.37305994+3.88503858e-05j 1.36979005+5.12496142e-05j],"[[ 0.75419371+0.j         -0.65640286-0.01808686j]
 [ 0.65640286+0.01808686j  0.75419371+0.j        ]]",0.00162,-0.0032765742227424764,1.3716499889989844,(1.3712+9.01e-05j),(0.0004499889989844075-9.01e-05j)
227,[1.37210348+0.0021721j  1.37073968+0.00115086j],"[[ 0.8139251 +0.j         -0.23127496+0.53295198j]
 [ 0.23127496-0.53295198j  0.8139251 +0.j        ]]",[1.37305606+3.89426503e-05j 1.36978711+5.11573497e-05j],"[[ 0.75351452+0.j         -0.65718169-0.01811349j]
 [ 0.65718169+0.01811349j  0.75351452+0.j        ]]",0.00162,-0.0032328621785953186,1.3716431656848223,(1.3712+9.01e-05j),(0.0004431656848222776-9.01e-05j)
228,[1.37212504+0.00211786j 1.37071129+0.00116139j],"[[ 0.80889812+0.j         -0.24402363+0.53491709j]
 [ 0.24402363-0.53491709j  0.80889812+0.j        ]]",[1.37305218+3.90351555e-05j 1.36978415+5.10648445e-05j],"[[ 0.75283294+0.j         -0.65796163-0.01814009j]
 [ 0.65796163+0.01814009j  0.75283294+0.j        ]]",0.00162,-0.003189150134448161,1.3716363303835575,(1.3712+9.01e-05j),(0.00043633038355750386-9.01e-05j)
229,[1.37214762+0.00206539j 1.37068186+0.00117014j],"[[ 0.80405587+0.j         -0.25716673+0.53605917j]
 [ 0.25716673-0.53605917j  0.80405587+0.j        ]]",[1.3730483 +3.91278985e-05j 1.36978118+5.09721015e-05j],"[[ 0.75214899+0.j         -0.65874265-0.01816667j]
 [ 0.65874265+0.01816667j  0.75214899+0.j        ]]",0.00162,-0.003145438090301005,1.371629483258545,(1.3712+9.01e-05j),(0.0004294832585449715-9.01e-05j)
230,[1.37217095+0.0020148j  1.37065168+0.00117703j],"[[ 0.79943003+0.j         -0.27058276+0.53637356j]
 [ 0.27058276-0.53637356j  0.79943003+0.j        ]]",[1.37304443+3.92208764e-05j 1.3697782 +5.08791236e-05j],"[[ 0.75146268+0.j         -0.65952472-0.01819323j]
 [ 0.65952472+0.01819323j  0.75146268+0.j        ]]",0.00162,-0.003101726046153847,1.3716226244731338,(1.3712+9.01e-05j),(0.0004226244731337925-9.01e-05j)
231,[1.37219475+0.00196609j 1.370621  +0.00118202j],"[[ 0.79504096+0.j         -0.28415296+0.53587962j]
 [ 0.28415296-0.53587962j  0.79504096+0.j        ]]",[1.37304055+3.93140862e-05j 1.36977521+5.07859138e-05j],"[[ 0.75077403+0.j         -0.66030781-0.01821975j]
 [ 0.66030781+0.01821975j  0.75077403+0.j        ]]",0.00162,-0.0030580140020066895,1.371615754190668,(1.3712+9.01e-05j),(0.0004157541906679718-9.01e-05j)
232,[1.37221879+0.00191925j 1.37059008+0.00118516j],"[[ 0.79089825+0.j        -0.29776875+0.5346155j]
 [ 0.29776875-0.5346155j  0.79089825+0.j       ]]",[1.37303667+3.94075249e-05j 1.3697722 +5.06924751e-05j],"[[ 0.75008305+0.j         -0.66109189-0.01824624j]
 [ 0.66109189+0.01824624j  0.75008305+0.j        ]]",0.00162,-0.0030143019578595335,1.3716088725744842,(1.3712+9.01e-05j),(0.000408872574484187-9.01e-05j)
233,[1.37224285+0.0018742j  1.37055913+0.00118649j],"[[ 0.78700238+0.j         -0.31133645+0.53263202j]
 [ 0.31133645-0.53263202j  0.78700238+0.j        ]]",[1.3730328 +3.95011896e-05j 1.36976918+5.05988104e-05j],"[[ 0.74938977+0.j         -0.66187694-0.01827271j]
 [ 0.66187694+0.01827271j  0.74938977+0.j        ]]",0.00162,-0.0029705899137123758,1.3716019797879146,(1.3712+9.01e-05j),(0.0004019797879146747-9.01e-05j)
234,[1.37226674+0.00183084j 1.37052834+0.00118614j],"[[ 0.78334695+0.j         -0.32477909+0.52998688j]
 [ 0.32477909-0.52998688j  0.78334695+0.j        ]]",[1.37302892+3.95950772e-05j 1.36976615+5.05049228e-05j],"[[ 0.74869419+0.j         -0.66266293-0.01829914j]
 [ 0.66266293+0.01829914j  0.74869419+0.j        ]]",0.00162,-0.002926877869565218,1.3715950759942845,(1.3712+9.01e-05j),(0.0003950759942845661-9.01e-05j)
235,[1.37229031+0.00178906j 1.37049785+0.00118421j],"[[ 0.77992083+0.j      -0.33803619+0.52674j]
 [ 0.33803619-0.52674j  0.77992083+0.j     ]]",[1.37302505+3.96891847e-05j 1.36976311+5.04108153e-05j],"[[ 0.74799633+0.j         -0.66344982-0.01832553j]
 [ 0.66344982+0.01832553j  0.74799633+0.j        ]]",0.00162,-0.002883165825418062,1.371588161356913,(1.3712+9.01e-05j),(0.00038816135691299714-9.01e-05j)
236,[1.37231345+0.00174873j 1.37046778+0.00118083j],"[[ 0.77671  +0.j        -0.3510622+0.5229502j]
 [ 0.3510622-0.5229502j  0.77671  +0.j       ]]",[1.37302118+3.9783509e-05j 1.36976006+5.0316491e-05j],"[[ 0.74729621+0.j         -0.6642376 -0.01835189j]
 [ 0.6642376 +0.01835189j  0.74729621+0.j        ]]",0.00162,-0.0028394537812709043,1.3715812360391137,(1.3712+9.01e-05j),(0.0003812360391137748-9.01e-05j)
237,[1.37233609+0.00170972j 1.37043821+0.00117612j],"[[ 0.77369903+0.j         -0.36382426+0.51867304j]
 [ 0.36382426-0.51867304j  0.77369903+0.j        ]]",[1.37301731+3.9878047e-05j 1.36975699+5.0221953e-05j],"[[ 0.74659384+0.j         -0.66502622-0.01837821j]
 [ 0.66502622+0.01837821j  0.74659384+0.j        ]]",0.00162,-0.0027957417371237466,1.371574300204194,(1.3712+9.01e-05j),(0.00037430020419404464-9.01e-05j)
238,[1.37235815+0.00167194j 1.3704092 +0.00117019j],"[[ 0.77087215+0.j         -0.37629991+0.51395963j]
 [ 0.37629991-0.51395963j  0.77087215+0.j        ]]",[1.37301344+3.99727957e-05j 1.36975391+5.01272043e-05j],"[[ 0.74588925+0.j         -0.66581567-0.01840449j]
 [ 0.66581567+0.01840449j  0.74588925+0.j        ]]",0.00162,-0.002752029692976589,1.371567354015455,(1.3712+9.01e-05j),(0.00036735401545495705-9.01e-05j)
239,[1.37237961+0.00163525j 1.37038079+0.00116317j],"[[ 0.76821391+0.j        -0.38847491+0.5088562j]
 [ 0.38847491-0.5088562j  0.76821391+0.j       ]]",[1.37300958+4.00677519e-05j 1.36975082+5.00322481e-05j],"[[ 0.74518244+0.j         -0.66660591-0.01843073j]
 [ 0.66660591+0.01843073j  0.74518244+0.j        ]]",0.00162,-0.002708317648829433,1.3715603976361914,(1.3712+9.01e-05j),(0.00036039763619144516-9.01e-05j)
240,[1.37240043+0.00159956j 1.370353  +0.00115514j],"[[ 0.76570963+0.j       -0.40034133+0.503404j]
 [ 0.40034133-0.503404j  0.76570963+0.j      ]]",[1.37300571+4.01629124e-05j 1.36974772+4.99370876e-05j],"[[ 0.74447344+0.j         -0.66739691-0.01845693j]
 [ 0.66739691+0.01845693j  0.74447344+0.j        ]]",0.00162,-0.002664605604682275,1.3715534312296922,(1.3712+9.01e-05j),(0.00035343122969222485-9.01e-05j)
241,[1.3724206 +0.00156478j 1.37032586+0.00114621j],"[[ 0.76334563+0.j         -0.41189599+0.49763957j]
 [ 0.41189599-0.49763957j  0.76334563+0.j        ]]",[1.37300185+4.0258274e-05j 1.36974461+4.9841726e-05j],"[[ 0.74376227+0.j         -0.66818865-0.01848308j]
 [ 0.66818865+0.01848308j  0.74376227+0.j        ]]",0.00162,-0.0026208935605351175,1.3715464549592407,(1.3712+9.01e-05j),(0.0003464549592406829-9.01e-05j)
242,[1.37244011+0.00153084j 1.37029936+0.00113645j],"[[ 0.76110934+0.j        -0.42313925+0.4915951j]
 [ 0.42313925-0.4915951j  0.76110934+0.j       ]]",[1.37299799+4.03538337e-05j 1.36974148+4.97461663e-05j],"[[ 0.74304893+0.j         -0.66898109-0.01850918j]
 [ 0.66898109+0.01850918j  0.74304893+0.j        ]]",0.00162,-0.0025771815163879615,1.3715394689881126,(1.3712+9.01e-05j),(0.0003394689881126567-9.01e-05j)
243,[1.37245897+0.00149764j 1.3702735 +0.00112593j],"[[ 0.75898929+0.j         -0.43407399+0.48529891j]
 [ 0.43407399-0.48529891j  0.75898929+0.j        ]]",[1.37299413+4.04495881e-05j 1.36973835+4.96504119e-05j],"[[ 0.74233345+0.j         -0.66977421-0.01853524j]
 [ 0.66977421+0.01853524j  0.74233345+0.j        ]]",0.00162,-0.0025334694722408038,1.3715324734795789,(1.3712+9.01e-05j),(0.0003324734795788764-9.01e-05j)
244,[1.37247718+0.00146513j 1.37024829+0.00111473j],"[[ 0.75697511+0.j         -0.44470486+0.47877581j]
 [ 0.44470486-0.47877581j  0.75697511+0.j        ]]",[1.37299027+4.05455341e-05j 1.3697352 +4.95544659e-05j],"[[ 0.74161585+0.j         -0.67056797-0.01856124j]
 [ 0.67056797+0.01856124j  0.74161585+0.j        ]]",0.00162,-0.002489757428093646,1.3715254685969032,(1.3712+9.01e-05j),(0.00032546859690318897-9.01e-05j)
245,[1.37249475+0.00143325j 1.3702237 +0.00110289j],"[[ 0.75505742+0.j         -0.45503774+0.47204761j]
 [ 0.45503774-0.47204761j  0.75505742+0.j        ]]",[1.37298642+4.06416684e-05j 1.36973204+4.94583316e-05j],"[[ 0.74089615+0.j         -0.67136236-0.01858719j]
 [ 0.67136236+0.01858719j  0.74089615+0.j        ]]",0.00162,-0.00244604538394649,1.3715184545033432,(1.3712+9.01e-05j),(0.000318454503343224-9.01e-05j)
246,[1.3725117 +0.00140195j 1.37019973+0.00109048j],"[[ 0.7532278 +0.j         -0.46507931+0.46513345j]
 [ 0.46507931-0.46513345j  0.7532278 +0.j        ]]",[1.37298256+4.07379876e-05j 1.36972887+4.93620124e-05j],"[[ 0.74017435+0.j         -0.67215733-0.01861309j]
 [ 0.67215733+0.01861309j  0.74017435+0.j        ]]",0.00162,-0.0024023333397993323,1.3715114313621504,(1.3712+9.01e-05j),(0.0003114313621503939-9.01e-05j)
247,[1.37252803+0.00137118j 1.37017637+0.00107754j],"[[ 0.75147865+0.j         -0.47483669+0.45805016j]
 [ 0.47483669-0.45805016j  0.75147865+0.j        ]]",[1.37297872+4.08344886e-05j 1.36972568+4.92655114e-05j],"[[ 0.73945049+0.j         -0.67295287-0.01863894j]
 [ 0.67295287+0.01863894j  0.73945049+0.j        ]]",0.00162,-0.0023586212956521746,1.3715043993365703,(1.3712+9.01e-05j),(0.0003043993365703379-9.01e-05j)
248,[1.37254376+0.0013409j  1.3701536 +0.00106411j],"[[ 0.74980317+0.j        -0.48431727+0.4508126j]
 [ 0.48431727-0.4508126j  0.74980317+0.j       ]]",[1.37297487+4.0931168e-05j 1.36972249+4.9168832e-05j],"[[ 0.73872458+0.j         -0.67374893-0.01866473j]
 [ 0.67374893+0.01866473j  0.73872458+0.j        ]]",0.00162,-0.0023149092515050186,1.3714973585898411,(1.3712+9.01e-05j),(0.0002973585898411457-9.01e-05j)
249,[1.3725589 +0.00131107j 1.37013141+0.00105023j],"[[ 0.7481952 +0.j         -0.49352847+0.44343386j]
 [ 0.49352847-0.44343386j  0.7481952 +0.j        ]]",[1.37297103+4.10280225e-05j 1.36971928+4.90719775e-05j],"[[ 0.73799664+0.j         -0.6745455 -0.01869046j]
 [ 0.6745455 +0.01869046j  0.73799664+0.j        ]]",0.00162,-0.002271197207357861,1.3714903092851958,(1.3712+9.01e-05j),(0.0002903092851958-9.01e-05j)
250,[1.37257347+0.00128166j 1.37010978+0.00103592j],"[[ 0.74664923+0.j         -0.5024777 +0.43592555j]
 [ 0.5024777 -0.43592555j  0.74664923+0.j        ]]",[1.37296719+4.11250487e-05j 1.36971607+4.89749513e-05j],"[[ 0.73726669+0.j         -0.67534253-0.01871613j]
 [ 0.67534253+0.01871613j  0.73726669+0.j        ]]",0.00162,-0.002227485163210703,1.3714832515858602,(1.3712+9.01e-05j),(0.00028325158586017807-9.01e-05j)
251,[1.37258749+0.00125264j 1.3700887 +0.00102123j],"[[ 0.74516027+0.j         -0.51117221+0.42829796j]
 [ 0.51117221-0.42829796j  0.74516027+0.j        ]]",[1.37296335+4.12222433e-05j 1.36971284+4.88777567e-05j],"[[ 0.73653474+0.j         -0.67614002-0.01874174j]
 [ 0.67614002+0.01874174j  0.73653474+0.j        ]]",0.00162,-0.0021837731190635454,1.371476185655054,(1.3712+9.01e-05j),(0.0002761856550539399-9.01e-05j)
252,[1.37260096+0.00122399j 1.37006815+0.00100618j],"[[ 0.74372383+0.j         -0.51961903+0.42056025j]
 [ 0.51961903-0.42056025j  0.74372383+0.j        ]]",[1.37295951+4.13196028e-05j 1.3697096 +4.87803972e-05j],"[[ 0.73580082+0.j         -0.67693791-0.01876728j]
 [ 0.67693791+0.01876728j  0.73580082+0.j        ]]",0.00162,-0.0021400610749163895,1.3714691116559903,(1.3712+9.01e-05j),(0.0002691116559903062-9.01e-05j)
253,[1.3726139 +0.00119567j 1.37004813+0.00099078j],"[[ 0.74233583+0.j        -0.52782499+0.4127206j]
 [ 0.52782499-0.4127206j  0.74233583+0.j       ]]",[1.37295568+4.1417124e-05j 1.36970635+4.8682876e-05j],"[[ 0.73506496+0.j         -0.67773619-0.01879276j]
 [ 0.67773619+0.01879276j  0.73506496+0.j        ]]",0.00162,-0.0020963490307692317,1.3714620297518763,(1.3712+9.01e-05j),(0.0002620297518762804-9.01e-05j)
254,[1.37262633+0.00116767j 1.37002861+0.00097507j],"[[ 0.74099258+0.j         -0.53579663+0.40478631j]
 [ 0.53579663-0.40478631j  0.74099258+0.j        ]]",[1.37295186+4.15148033e-05j 1.36970308+4.85851967e-05j],"[[ 0.73432715+0.j         -0.67853483-0.01881818j]
 [ 0.67853483+0.01881818j  0.73432715+0.j        ]]",0.00162,-0.002052636986622074,1.371454940105912,(1.3712+9.01e-05j),(0.0002549401059119827-9.01e-05j)
255,[1.37263825+0.00113997j 1.37000959+0.00095905j],"[[ 0.73969074+0.j         -0.54354024+0.39676394j]
 [ 0.54354024-0.39676394j  0.73969074+0.j        ]]",[1.37294803+4.16126374e-05j 1.36969981+4.84873626e-05j],"[[ 0.73358744+0.j         -0.67933379-0.01884352j]
 [ 0.67933379+0.01884352j  0.73358744+0.j        ]]",0.00162,-0.002008924942474918,1.3714478428812913,(1.3712+9.01e-05j),(0.0002478428812913158-9.01e-05j)
256,[1.37264969+0.00111255j 1.36999105+0.00094276j],"[[ 0.73842725+0.j         -0.55106179+0.38865937j]
 [ 0.55106179-0.38865937j  0.73842725+0.j        ]]",[1.37294421+4.17106227e-05j 1.36969652+4.83893773e-05j],"[[ 0.73284583+0.j        -0.68013304-0.0188688j]
 [ 0.68013304+0.0188688j  0.73284583+0.j       ]]",0.00162,-0.0019652128983277603,1.3714407382412017,(1.3712+9.01e-05j),(0.00024073824120174336-9.01e-05j)
257,[1.37266064+0.0010854j 1.36997299+0.0009262j],"[[ 0.73719932+0.j         -0.558367  +0.38047792j]
 [ 0.558367  -0.38047792j  0.73719932+0.j        ]]",[1.3729404 +4.18087558e-05j 1.36969323+4.82912442e-05j],"[[ 0.73210235+0.j         -0.68093257-0.01889401j]
 [ 0.68093257+0.01889401j  0.73210235+0.j        ]]",0.00162,-0.0019215008541806026,1.371433626348824,(1.3712+9.01e-05j),(0.00023362634882406752-9.01e-05j)
258,[1.37267113+0.0010585j  1.36995538+0.00090939j],"[[ 0.73600443+0.j         -0.56546131+0.37222437j]
 [ 0.56546131-0.37222437j  0.73600443+0.j        ]]",[1.37293659+4.19070333e-05j 1.36968992+4.81929667e-05j],"[[ 0.73135702+0.j         -0.68173233-0.01891914j]
 [ 0.68173233+0.01891914j  0.73135702+0.j        ]]",0.00162,-0.0018777888100334466,1.3714265073673326,(1.3712+9.01e-05j),(0.0002265073673326512-9.01e-05j)
259,[1.37268116+0.00103183j 1.36993822+0.00089235j],"[[ 0.73484024+0.j         -0.57234987+0.36390307j]
 [ 0.57234987-0.36390307j  0.73484024+0.j        ]]",[1.37293278+4.20054516e-05j 1.3696866 +4.80945484e-05j],"[[ 0.73060986+0.j        -0.6825323 -0.0189442j]
 [ 0.6825323 +0.0189442j  0.73060986+0.j       ]]",0.00162,-0.0018340767658862889,1.3714193814598954,(1.3712+9.01e-05j),(0.00021938145989541802-9.01e-05j)
260,[1.37269075+0.00100539j 1.3699215 +0.00087507j],"[[ 0.73370462+0.j         -0.57903759+0.35551794j]
 [ 0.57903759-0.35551794j  0.73370462+0.j        ]]",[1.37292897+4.21040072e-05j 1.36968327+4.79959928e-05j],"[[ 0.72986089+0.j         -0.68333246-0.01896918j]
 [ 0.68333246+0.01896918j  0.72986089+0.j        ]]",0.00162,-0.0017903647217391312,1.3714122487896734,(1.3712+9.01e-05j),(0.0002122487896734082-9.01e-05j)
261,[1.3726999 +0.00097917j 1.36990521+0.00085759j],"[[ 0.7325956 +0.j         -0.58552909+0.34707258j]
 [ 0.58552909-0.34707258j  0.7325956 +0.j        ]]",[1.37292517+4.22026965e-05j 1.36967993+4.78973035e-05j],"[[ 0.72911014+0.j         -0.68413276-0.01899408j]
 [ 0.68413276+0.01899408j  0.72911014+0.j        ]]",0.00162,-0.0017466526775919752,1.3714051095198216,(1.3712+9.01e-05j),(0.0002051095198216668-9.01e-05j)
262,[1.37270862+0.00095315j 1.36988934+0.0008399j ],"[[ 0.73151137+0.j         -0.59182879+0.33857023j]
 [ 0.59182879-0.33857023j  0.73151137+0.j        ]]",[1.37292138+4.23015161e-05j 1.36967658+4.77984839e-05j],"[[ 0.72835762+0.j         -0.68493318-0.01901891j]
 [ 0.68493318+0.01901891j  0.72835762+0.j        ]]",0.00162,-0.0017029406334448174,1.3713979638134874,(1.3712+9.01e-05j),(0.00019796381348746728-9.01e-05j)
263,[1.37271693+0.00092732j 1.36987388+0.00082201j],"[[ 0.73045026+0.j         -0.59794084+0.33001388j]
 [ 0.59794084-0.33001388j  0.73045026+0.j        ]]",[1.37291759+4.24004624e-05j 1.36967322+4.76995376e-05j],"[[ 0.72760335+0.j         -0.6857337 -0.01904365j]
 [ 0.6857337 +0.01904365j  0.72760335+0.j        ]]",0.00162,-0.0016592285892976597,1.371390811833813,(1.3712+9.01e-05j),(0.00019081183381297606-9.01e-05j)
264,[1.37272483+0.00090168j 1.36985882+0.00080393j],"[[ 0.72941073+0.j         -0.6038692 +0.32140624j]
 [ 0.6038692 -0.32140624j  0.72941073+0.j        ]]",[1.3729138 +4.24995318e-05j 1.36966985+4.76004682e-05j],"[[ 0.72684736+0.j         -0.68653428-0.01906832j]
 [ 0.68653428+0.01906832j  0.72684736+0.j        ]]",0.00162,-0.001615516545150502,1.3713836537439326,(1.3712+9.01e-05j),(0.00018365374393258804-9.01e-05j)
265,[1.37273233+0.00087622j 1.36984416+0.00078568j],"[[ 0.72839134+0.j         -0.60961759+0.31274981j]
 [ 0.60961759-0.31274981j  0.72839134+0.j        ]]",[1.37291002+4.25987207e-05j 1.36966647+4.75012793e-05j],"[[ 0.72608967+0.j        -0.68733489-0.0190929j]
 [ 0.68733489+0.0190929j  0.72608967+0.j       ]]",0.00162,-0.001571804501003346,1.3713764897069751,(1.3712+9.01e-05j),(0.000176489706975147-9.01e-05j)
266,[1.37273943+0.00085094j 1.36982989+0.00076725j],"[[ 0.72739076+0.j         -0.61518955+0.30404687j]
 [ 0.61518955-0.30404687j  0.72739076+0.j        ]]",[1.37290625+4.26980255e-05j 1.36966307+4.74019745e-05j],"[[ 0.7253303 +0.j         -0.68813551-0.01911739j]
 [ 0.68813551+0.01911739j  0.7253303 +0.j        ]]",0.00162,-0.0015280924568561883,1.3713693198860613,(1.3712+9.01e-05j),(0.000169319886061281-9.01e-05j)
267,[1.37274615+0.00082582j 1.36981599+0.00074866j],"[[ 0.72640774+0.j         -0.62058841+0.29529953j]
 [ 0.62058841-0.29529953j  0.72640774+0.j        ]]",[1.37290248+4.27974427e-05j 1.36965967+4.73025573e-05j],"[[ 0.72456928+0.j        -0.6889361 -0.0191418j]
 [ 0.6889361 +0.0191418j  0.72456928+0.j       ]]",0.00162,-0.0014843804127090306,1.3713621444443065,(1.3712+9.01e-05j),(0.0001621444443065112-9.01e-05j)
268,[1.37275249+0.00080086j 1.36980247+0.00072991j],"[[ 0.72544113+0.j         -0.62581734+0.28650972j]
 [ 0.62581734-0.28650972j  0.72544113+0.j        ]]",[1.37289871+4.28969685e-05j 1.36965625+4.72030315e-05j],"[[ 0.72380662+0.j         -0.68973664-0.01916612j]
 [ 0.68973664+0.01916612j  0.72380662+0.j        ]]",0.00162,-0.0014406683685618746,1.3713549635448186,(1.3712+9.01e-05j),(0.0001549635448185871-9.01e-05j)
269,[1.37275846+0.00077605j 1.36978932+0.00071101j],"[[ 0.72448985+0.j         -0.63087931+0.27767922j]
 [ 0.63087931-0.27767922j  0.72448985+0.j        ]]",[1.37289495+4.29965994e-05j 1.36965283+4.71034006e-05j],"[[ 0.72304235+0.j         -0.6905371 -0.01919035j]
 [ 0.6905371 +0.01919035j  0.72304235+0.j        ]]",0.00162,-0.0013969563244147169,1.3713477773506995,(1.3712+9.01e-05j),(0.00014777735069948505-9.01e-05j)
270,[1.37276406+0.00075139j 1.36977653+0.00069195j],"[[ 0.72355288+0.j         -0.63577715+0.26880968j]
 [ 0.63577715-0.26880968j  0.72355288+0.j        ]]",[1.37289119+4.30963316e-05j 1.36964939+4.70036684e-05j],"[[ 0.72227649+0.j         -0.69133745-0.01921449j]
 [ 0.69133745+0.01921449j  0.72227649+0.j        ]]",0.00162,-0.0013532442802675591,1.3713405860250436,(1.3712+9.01e-05j),(0.00014058602504363193-9.01e-05j)
271,[1.3727693 +0.00072688j 1.36976409+0.00067275j],"[[ 0.72262927+0.j         -0.64051352+0.25990262j]
 [ 0.64051352-0.25990262j  0.72262927+0.j        ]]",[1.37288744+4.31961616e-05j 1.36964595+4.69038384e-05j],"[[ 0.72150907+0.j         -0.69213766-0.01923853j]
 [ 0.69213766+0.01923853j  0.72150907+0.j        ]]",0.00162,-0.0013095322361204031,1.371333389730939,(1.3712+9.01e-05j),(0.0001333897309390153-9.01e-05j)
272,[1.37277419+0.00070251j 1.369752  +0.00065341j],"[[ 0.72171811+0.j         -0.64509094+0.25095945j]
 [ 0.64509094-0.25095945j  0.72171811+0.j        ]]",[1.3728837 +4.32960857e-05j 1.36964249+4.68039143e-05j],"[[ 0.72074011+0.j         -0.6929377 -0.01926248j]
 [ 0.6929377 +0.01926248j  0.72074011+0.j        ]]",0.00162,-0.0012658201919732454,1.3713261886314674,(1.3712+9.01e-05j),(0.00012618863146740544-9.01e-05j)
273,[1.37277872+0.00067827j 1.36974026+0.00063394j],"[[ 0.72081858+0.j         -0.64951177+0.24198147j]
 [ 0.64951177-0.24198147j  0.72081858+0.j        ]]",[1.37287996+4.33961002e-05j 1.36963902+4.67038998e-05j],"[[ 0.71996963+0.j         -0.69373754-0.01928634j]
 [ 0.69373754+0.01928634j  0.71996963+0.j        ]]",0.00162,-0.0012221081478260877,1.3713189828897028,(1.3712+9.01e-05j),(0.00011898288970280113-9.01e-05j)
274,[1.37278292+0.00065416j 1.36972886+0.00061433j],"[[ 0.71992987+0.j         -0.65377826+0.23296988j]
 [ 0.65377826-0.23296988j  0.71992987+0.j        ]]",[1.37287622+4.34962014e-05j 1.36963555+4.66037986e-05j],"[[ 0.71919766+0.j        -0.69453715-0.0193101j]
 [ 0.69453715+0.0193101j  0.71919766+0.j       ]]",0.00162,-0.0011783961036789317,1.3713117726687134,(1.3712+9.01e-05j),(0.00011177266871342795-9.01e-05j)
275,[1.37278677+0.00063019j 1.36971779+0.0005946j ],"[[ 0.71905123+0.j         -0.65789251+0.22392582j]
 [ 0.65789251-0.22392582j  0.71905123+0.j        ]]",[1.3728725 +4.35963856e-05j 1.36963206+4.65036144e-05j],"[[ 0.71842421+0.j         -0.69533651-0.01933376j]
 [ 0.69533651+0.01933376j  0.71842421+0.j        ]]",0.00162,-0.001134684059531774,1.3713045581315606,(1.3712+9.01e-05j),(0.0001045581315606281-9.01e-05j)
276,[1.37279029+0.00060634j 1.36970705+0.00057474j],"[[ 0.71818193+0.j         -0.66185652+0.21485031j]
 [ 0.66185652-0.21485031j  0.71818193+0.j        ]]",[1.37286877+4.36966491e-05j 1.36962856+4.64033509e-05j],"[[ 0.71764932+0.j         -0.69613558-0.01935733j]
 [ 0.69613558+0.01935733j  0.71764932+0.j        ]]",0.00162,-0.0010909720153846163,1.371297339441298,(1.3712+9.01e-05j),(9.733944129797223e-05-9.01e-05j)
277,[1.37279347+0.00058261j 1.36969664+0.00055475j],"[[ 0.7173213 +0.j         -0.66567216+0.20574433j]
 [ 0.66567216-0.20574433j  0.7173213 +0.j        ]]",[1.37286506+4.37969882e-05j 1.36962506+4.63030118e-05j],"[[ 0.716873  +0.j         -0.69693435-0.01938079j]
 [ 0.69693435+0.01938079j  0.716873  +0.j        ]]",0.00162,-0.0010472599712374586,1.3712901167609735,(1.3712+9.01e-05j),(9.011676097347987e-05-9.01e-05j)
278,[1.37279633+0.000559j   1.36968656+0.00053465j],"[[ 0.71646869+0.j         -0.66934117+0.19660878j]
 [ 0.66934117-0.19660878j  0.71646869+0.j        ]]",[1.37286135+4.38973991e-05j 1.36962154+4.62026009e-05j],"[[ 0.71609529+0.j         -0.69773277-0.01940415j]
 [ 0.69773277+0.01940415j  0.71609529+0.j        ]]",0.00162,-0.0010035479270903026,1.3712828902536278,(1.3712+9.01e-05j),(8.289025362784308e-05-9.01e-05j)
279,[1.37279887+0.00053551j 1.36967679+0.00051443j],"[[ 0.71562348+0.j         -0.67286521+0.18744449j]
 [ 0.67286521-0.18744449j  0.71562348+0.j        ]]",[1.37285765+4.39978782e-05j 1.36961801+4.61021218e-05j],"[[ 0.7153162 +0.j        -0.69853082-0.0194274j]
 [ 0.69853082+0.0194274j  0.7153162 +0.j       ]]",0.00162,-0.0009598358829431448,1.3712756600822946,(1.3712+9.01e-05j),(7.566008229464849e-05-9.01e-05j)
280,[1.37280108+0.00051213j 1.36966735+0.00049409j],"[[ 0.71478508+0.j         -0.67624584+0.17825223j]
 [ 0.67624584-0.17825223j  0.71478508+0.j        ]]",[1.37285395+4.40984217e-05j 1.36961448+4.60015783e-05j],"[[ 0.71453576+0.j         -0.69932848-0.01945056j]
 [ 0.69932848+0.01945056j  0.71453576+0.j        ]]",0.00162,-0.0009161238387959871,1.3712684264100012,(1.3712+9.01e-05j),(6.842641000126548e-05-9.01e-05j)
