,eigVal_lossDiff_applied,eigVec_lossDiff_applied,eigVal_lossless,eigVec_lossless,Coupling coeff.,Ecm,XC,Ecm-XC
184,[1.371-0.0020392j 1.371-0.0013968j],"[[ 7.73723439e-01+0.j          4.24216218e-13-0.63352351j]
 [-2.68105981e-13+0.63352351j  7.73723439e-01+0.j        ]]",[1.372596-9.e-05j 1.369404-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-6.00443851e-18j]]",0.001596,(1.371-9e-05j),(1.371-9e-05j),0j
185,[1.371-0.00203165j 1.371-0.00140435j],"[[ 7.72224418e-01+0.j         -1.48769885e-14-0.63534986j]
 [-1.13375886e-13+0.63534986j  7.72224418e-01+0.j        ]]",[1.3725975-9.e-05j 1.3694025-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-5.99880053e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0015975,(1.371-9e-05j),(1.371-9e-05j),0j
186,[1.371-0.00202391j 1.371-0.00141209j],"[[ 7.70683945e-01+0.j          2.40418796e-13-0.63721759j]
 [-2.84650821e-13+0.63721759j  7.70683945e-01+0.j        ]]",[1.372599-9.e-05j 1.369401-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-5.99317314e-18j]]",0.001599,(1.371-9e-05j),(1.371-9e-05j),0j
187,[1.371-0.00201597j 1.371-0.00142003j],"[[ 7.69098762e-01+0.j         -6.37878639e-13-0.63912995j]
 [ 4.05975961e-13+0.63912995j  7.69098762e-01+0.j        ]]",[1.3726005-9.e-05j 1.3693995-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678-0.j]]",0.0016005,(1.371-9e-05j),(1.371-9e-05j),0j
188,[1.371-0.00200779j 1.371-0.00142821j],"[[ 7.67465161e-01+0.j         -3.66734421e-13-0.64109065j]
 [ 2.40993776e-13+0.64109065j  7.67465161e-01+0.j        ]]",[1.372602-9.e-05j 1.369398-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678+0.j]]",0.0016020000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
189,[1.371-0.00199937j 1.371-0.00143663j],"[[ 7.65778889e-01+0.j         -3.83859611e-13-0.64310395j]
 [ 3.10877791e-13+0.64310395j  7.65778889e-01+0.j        ]]",[1.3726035-9.e-05j 1.3693965-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-4.13787712e-31j]]",0.0016034999999999999,(1.371-9e-05j),(1.371-9e-05j),0j
190,[1.371-0.00199069j 1.371-0.00144531j],"[[ 7.64035031e-01+0.j         -4.10671497e-13-0.64517476j]
 [ 3.91381680e-13+0.64517476j  7.64035031e-01+0.j        ]]",[1.372605-9.e-05j 1.369395-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.001605,(1.371-9e-05j),(1.371-9e-05j),0j
191,[1.371-0.00198171j 1.371-0.00145429j],"[[ 7.62227858e-01+0.j         -2.30371278e-14-0.64730881j]
 [-2.06362302e-13+0.64730881j  7.62227858e-01+0.j        ]]",[1.3726065-9.e-05j 1.3693935-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-5.96519381e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0016065,(1.371-9e-05j),(1.371-9e-05j),0j
192,[1.371-0.0019724j 1.371-0.0014636j],"[[ 7.60350619e-01+0.j         -1.11077814e-13-0.64951284j]
 [ 1.53402345e-13+0.64951284j  7.60350619e-01+0.j        ]]",[1.372608-9.e-05j 1.369392-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678-0.j]]",0.001608,(1.371-9e-05j),(1.371-9e-05j),0j
193,[1.371-0.00196273j 1.371-0.00147327j],"[[ 7.58395273e-01+0.j         -3.51663143e-13-0.65179491j]
 [ 2.79320614e-13+0.65179491j  7.58395273e-01+0.j        ]]",[1.3726095-9.e-05j 1.3693905-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.0016095,(1.371-9e-05j),(1.371-9e-05j),0j
194,[1.371-0.00195266j 1.371-0.00148334j],"[[ 7.56352107e-01+0.j         -1.08191234e-12-0.65416473j]
 [ 9.78127753e-13+0.65416473j  7.56352107e-01+0.j        ]]",[1.372611-9.e-05j 1.369389-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-5.94853126e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.001611,(1.371-9e-05j),(1.371-9e-05j),0j
195,[1.371-0.00194212j 1.371-0.00149388j],"[[ 7.54209213e-01+0.j         -1.02251541e-13-0.65663419j]
 [ 1.69195697e-13+0.65663419j  7.54209213e-01+0.j        ]]",[1.3726125-9.e-05j 1.3693875-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-5.93600689e-18j]]",0.0016125,(1.371-9e-05j),(1.371-9e-05j),0j
196,[1.371-0.00193104j 1.371-0.00150496j],"[[7.51951719e-01+0.j         4.99600361e-15-0.65921818j]
 [9.61557605e-14+0.65921818j 7.51951719e-01+0.j        ]]",[1.372614-9.e-05j 1.369386-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-5.93747451e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.001614,(1.371-9e-05j),(1.371-9e-05j),0j
197,[1.371-0.00191935j 1.371-0.00151665j],"[[ 7.49560638e-01+0.j          1.20581323e-12-0.66193568j]
 [-1.05917980e-12+0.66193568j  7.49560638e-01+0.j        ]]",[1.3726155-9.e-05j 1.3693845-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-5.93196153e-18j]]",0.0016155,(1.371-9e-05j),(1.371-9e-05j),0j
198,[1.371-0.00190693j 1.371-0.00152907j],"[[ 7.47011080e-01+0.j          7.18536342e-13-0.66481159j]
 [-6.42711876e-13+0.66481159j  7.47011080e-01+0.j        ]]",[1.372617-9.e-05j 1.369383-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678+5.90890184e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.001617,(1.371-9e-05j),(1.371-9e-05j),0j
199,[1.371-0.00189362j 1.371-0.00154238j],"[[ 7.44269301e-01+0.j         -7.61224417e-13-0.66787964j]
 [ 6.10154830e-13+0.66787964j  7.44269301e-01+0.j        ]]",[1.3726185-9.e-05j 1.3693815-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678+5.92245437e-18j]]",0.0016185,(1.371-9e-05j),(1.371-9e-05j),0j
200,[1.371-0.0018792j 1.371-0.0015568j],"[[ 7.41287547e-01+0.j          2.78527201e-13-0.67118758j]
 [-1.74352680e-13+0.67118758j  7.41287547e-01+0.j        ]]",[1.37262-9.e-05j 1.36938-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.00162,(1.371-9e-05j),(1.371-9e-05j),0j
201,[1.371-0.00186333j 1.371-0.00157267j],"[[ 7.37994252e-01+0.j        1.80230830e-13-0.674807j]
 [-9.47078104e-14+0.674807j  7.37994252e-01+0.j      ]]",[1.3726215-9.e-05j 1.3693785-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-5.91001163e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0016215000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
202,[1.371-0.0018455j 1.371-0.0015905j],"[[ 7.34273090e-01+0.j        -6.34436947e-13-0.6788542j]
 [ 5.65829685e-13+0.6788542j  7.34273090e-01+0.j       ]]",[1.372623-9.e-05j 1.369377-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-1.18110274e-17j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0016229999999999999,(1.371-9e-05j),(1.371-9e-05j),0j
203,[1.371-0.00182469j 1.371-0.00161131j],"[[ 7.29910015e-01+0.j          5.61280189e-13-0.68354325j]
 [-4.61495700e-13+0.68354325j  7.29910015e-01+0.j        ]]",[1.3726245-9.e-05j 1.3693755-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678+6.77626358e-21j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0016245,(1.371-9e-05j),(1.371-9e-05j),0j
204,[1.371-0.00179867j 1.371-0.00163733j],"[[ 7.24414568e-01+0.j          1.32993616e-12-0.68936459j]
 [-1.21296203e-12+0.68936459j  7.24414568e-01+0.j        ]]",[1.372626-9.e-05j 1.369374-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678+5.89365551e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.001626,(1.371-9e-05j),(1.371-9e-05j),0j
205,[1.371-0.00175835j 1.371-0.00167765j],"[[ 7.15814982e-01+0.j          1.18474675e-12-0.69828999j]
 [-9.09783688e-13+0.69828999j  7.15814982e-01+0.j        ]]",[1.3726275-9.e-05j 1.3693725-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-1.17764471e-17j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0016275,(1.371-9e-05j),(1.371-9e-05j),0j
206,[1.37105707-0.001718j 1.37094293-0.001718j],"[[ 0.02477267-0.70667271j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.02477267+0.70667271j]]",[1.372629-9.e-05j 1.369371-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-1.17703698e-17j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.001629,(1.371-9e-05j),(1.371-9e-05j),0j
207,[1.37109026-0.001718j 1.37090974-0.001718j],"[[ 0.039142  -0.70602259j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.039142  +0.70602259j]]",[1.3726305-9.e-05j 1.3693695-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-5.86824426e-18j]]",0.0016305,(1.371-9e-05j),(1.371-9e-05j),0j
208,[1.37111419-0.001718j 1.37088581-0.001718j],"[[ 0.04947703-0.70537368j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.04947703+0.70537368j]]",[1.372632-9.e-05j 1.369368-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-5.87198766e-18j]]",0.001632,(1.371-9e-05j),(1.371-9e-05j),0j
209,[1.37113393-0.001718j 1.37086607-0.001718j],"[[ 0.05797702-0.70472595j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.05797702+0.70472595j]]",[1.3726335-9.e-05j 1.3693665-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.0016335,(1.371-9e-05j),(1.371-9e-05j),0j
210,[1.37115113-0.001718j 1.37084887-0.001718j],"[[ 0.06536192-0.70407941j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.06536192+0.70407941j]]",[1.372635-9.e-05j 1.369365-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-5.86485613e-18j]]",0.001635,(1.371-9e-05j),(1.371-9e-05j),0j
211,[1.37116658-0.001718j 1.37083342-0.001718j],"[[ 0.70710678+0.j         -0.07197585-0.70343406j]
 [ 0.07197585+0.70343406j  0.70710678+0.j        ]]",[1.3726365-9.e-05j 1.3693635-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-5.85469173e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0016365,(1.371-9e-05j),(1.371-9e-05j),0j
212,[1.37118072-0.001718j 1.37081928-0.001718j],"[[ 0.70710678+0.j         -0.07801519-0.70278989j]
 [ 0.07801519+0.70278989j  0.70710678+0.j        ]]",[1.372638-9.e-05j 1.369362-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-5.85047854e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0016380000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
213,[1.37119385-0.001718j 1.37080615-0.001718j],"[[ 0.70710678+0.j        -0.08360462-0.7021469j]
 [ 0.08360462+0.7021469j  0.70710678+0.j       ]]",[1.3726395-9.e-05j 1.3693605-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678+5.84512586e-18j]]",0.0016395,(1.371-9e-05j),(1.371-9e-05j),0j
214,[1.37120615-0.001718j 1.37079385-0.001718j],"[[ 0.08882916-0.70150508j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.08882916+0.70150508j]]",[1.372641-9.e-05j 1.369359-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-5.83978297e-18j]]",0.001641,(1.371-9e-05j),(1.371-9e-05j),0j
215,[1.37121777-0.001718j 1.37078223-0.001718j],"[[ 0.09374988-0.70086444j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.09374988+0.70086444j]]",[1.3726425-9.e-05j 1.3693575-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.0016425,(1.371-9e-05j),(1.371-9e-05j),0j
216,[1.37122881-0.001718j 1.37077119-0.001718j],"[[ 0.0984124 -0.70022496j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.0984124 +0.70022496j]]",[1.372644-9.e-05j 1.369356-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.001644,(1.371-9e-05j),(1.371-9e-05j),0j
217,[1.37123935-0.001718j 1.37076065-0.001718j],"[[ 0.1028519 -0.69958665j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.1028519 +0.69958665j]]",[1.3726455-9.e-05j 1.3693545-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678+5.82381273e-18j]]",0.0016455,(1.371-9e-05j),(1.371-9e-05j),0j
218,[1.37124945-0.001718j 1.37075055-0.001718j],"[[ 0.70710678+0.j         -0.10709615-0.69894951j]
 [ 0.10709615+0.69894951j  0.70710678+0.j        ]]",[1.372647-9.e-05j 1.369353-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-5.81850872e-18j]]",0.001647,(1.371-9e-05j),(1.371-9e-05j),0j
219,[1.37125917-0.001718j 1.37074083-0.001718j],"[[ 0.11116756-0.69831352j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.11116756+0.69831352j]]",[1.3726485-9.e-05j 1.3693515-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.0016485,(1.371-9e-05j),(1.371-9e-05j),0j
220,[1.37126854-0.001718j 1.37073146-0.001718j],"[[ 0.11508451-0.69767869j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.11508451+0.69767869j]]",[1.37265-9.e-05j 1.36935-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-5.82081041e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00165,(1.371-9e-05j),(1.371-9e-05j),0j
221,[1.37127761-0.001718j 1.37072239-0.001718j],"[[ 0.11886231-0.69704501j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.11886231+0.69704501j]]",[1.3726515-9.e-05j 1.3693485-9.e-05j],"[[ 0.70710678-0.j -0.70710678-0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.0016515,(1.371-9e-05j),(1.371-9e-05j),0j
222,[1.3712864-0.001718j 1.3707136-0.001718j],"[[ 0.12251387-0.69641249j -0.12251387-0.69641249j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.372653-9.e-05j 1.369347-9.e-05j],"[[ 0.70710678-0.0000000e+00j  0.70710678+0.0000000e+00j]
 [ 0.70710678+0.0000000e+00j -0.70710678+5.7973889e-18j]]",0.001653,(1.371-9e-05j),(1.371-9e-05j),0j
223,[1.37129493-0.001718j 1.37070507-0.001718j],"[[ 0.1260502 -0.69578111j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.1260502 +0.69578111j]]",[1.3726545-9.e-05j 1.3693455-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-5.79370536e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0016545,(1.371-9e-05j),(1.371-9e-05j),0j
224,[1.37130324-0.001718j 1.37069676-0.001718j],"[[ 0.70710678+0.j         -0.12948077-0.69515087j]
 [ 0.12948077+0.69515087j  0.70710678+0.j        ]]",[1.372656-9.e-05j 1.369344-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678+5.77337657e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.001656,(1.371-9e-05j),(1.371-9e-05j),0j
225,[1.37131132-0.001718j 1.37068868-0.001718j],"[[ 0.1328138 -0.69452177j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.1328138 +0.69452177j]]",[1.3726575-9.e-05j 1.3693425-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678+0.j]]",0.0016575000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
226,[1.37131921-0.001718j 1.37068079-0.001718j],"[[ 0.70710678+0.j         -0.13605651-0.69389382j]
 [ 0.13605651+0.69389382j  0.70710678+0.j        ]]",[1.372659-9.e-05j 1.369341-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-5.77642185e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0016589999999999999,(1.371-9e-05j),(1.371-9e-05j),0j
227,[1.37132692-0.001718j 1.37067308-0.001718j],"[[ 0.70710678+0.j         -0.13921522-0.69326699j]
 [ 0.13921522+0.69326699j  0.70710678+0.j        ]]",[1.3726605-9.e-05j 1.3693395-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-5.77337657e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0016605,(1.371-9e-05j),(1.371-9e-05j),0j
228,[1.37133445-0.001718j 1.37066555-0.001718j],"[[ 0.14229557-0.6926413j  0.70710678+0.j       ]
 [ 0.70710678+0.j        -0.14229557+0.6926413j]]",[1.372662-9.e-05j 1.369338-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678-0.j]]",0.001662,(1.371-9e-05j),(1.371-9e-05j),0j
229,[1.37134183-0.001718j 1.37065817-0.001718j],"[[ 0.14530257-0.69201674j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.14530257+0.69201674j]]",[1.3726635-9.e-05j 1.3693365-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-5.74627151e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0016635,(1.371-9e-05j),(1.371-9e-05j),0j
230,[1.37134906-0.001718j 1.37065094-0.001718j],"[[ 0.14824071-0.6913933j  0.70710678+0.j       ]
 [ 0.70710678+0.j        -0.14824071+0.6913933j]]",[1.372665-9.e-05j 1.369335-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-5.74627151e-18j]]",0.001665,(1.371-9e-05j),(1.371-9e-05j),0j
231,[1.37135614-0.001718j 1.37064386-0.001718j],"[[ 0.15111404-0.69077098j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.15111404+0.69077098j]]",[1.3726665-9.e-05j 1.3693335-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678+5.74640381e-31j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0016665,(1.371-9e-05j),(1.371-9e-05j),0j
232,[1.3713631-0.001718j 1.3706369-0.001718j],"[[ 0.70710678+0.j         -0.1539262 -0.69014978j]
 [ 0.1539262 +0.69014978j  0.70710678+0.j        ]]",[1.372668-9.e-05j 1.369332-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-5.74965965e-18j]]",0.001668,(1.371-9e-05j),(1.371-9e-05j),0j
233,[1.37136993-0.001718j 1.37063007-0.001718j],"[[ 0.15668053-0.6895297j  0.70710678+0.j       ]
 [ 0.70710678+0.j        -0.15668053+0.6895297j]]",[1.3726695-9.e-05j 1.3693305-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-5.74627151e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0016695,(1.371-9e-05j),(1.371-9e-05j),0j
234,[1.37137664-0.001718j 1.37062336-0.001718j],"[[ 0.15938004-0.68891074j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.15938004+0.68891074j]]",[1.372671-9.e-05j 1.369329-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-5.73493947e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.001671,(1.371-9e-05j),(1.371-9e-05j),0j
235,[1.37138324-0.001718j 1.37061676-0.001718j],"[[ 0.70710678+0.j         -0.16202751-0.68829288j]
 [ 0.16202751+0.68829288j  0.70710678+0.j        ]]",[1.3726725-9.e-05j 1.3693275-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678+5.71916646e-18j]]",0.0016725,(1.371-9e-05j),(1.371-9e-05j),0j
236,[1.37138973-0.001718j 1.37061027-0.001718j],"[[ 0.16462546-0.68767613j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.16462546+0.68767613j]]",[1.372674-9.e-05j 1.369326-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-5.72594272e-18j]]",0.001674,(1.371-9e-05j),(1.371-9e-05j),0j
237,[1.37139613-0.001718j 1.37060387-0.001718j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.16717623+0.68706048j -0.16717623+0.68706048j]]",[1.3726755-9.e-05j 1.3693245-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-1.89494521e-31j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0016755,(1.371-9e-05j),(1.371-9e-05j),0j
238,[1.37140242-0.001718j 1.37059758-0.001718j],"[[ 0.16968198-0.68644594j -0.16968198-0.68644594j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.372677-9.e-05j 1.369323-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-5.71916646e-18j]]",0.001677,(1.371-9e-05j),(1.371-9e-05j),0j
239,[1.37140863-0.001718j 1.37059137-0.001718j],"[[ 0.17214468-0.68583249j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.17214468+0.68583249j]]",[1.3726785-9.e-05j 1.3693215-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.0016784999999999999,(1.371-9e-05j),(1.371-9e-05j),0j
240,[1.37141475-0.001718j 1.37058525-0.001718j],"[[ 0.70710678+0.j         -0.17456619-0.68522014j]
 [ 0.17456619+0.68522014j  0.70710678+0.j        ]]",[1.37268-9.e-05j 1.36932-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-1.14180041e-17j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00168,(1.371-9e-05j),(1.371-9e-05j),0j
241,[1.37142078-0.001718j 1.37057922-0.001718j],"[[ 0.17694823-0.68460888j -0.17694823-0.68460888j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.3726815-9.e-05j 1.3693185-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-5.69912807e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0016815,(1.371-9e-05j),(1.371-9e-05j),0j
242,[1.37142674-0.001718j 1.37057326-0.001718j],"[[ 0.70710678+0.j         -0.17929238-0.68399872j]
 [ 0.17929238+0.68399872j  0.70710678+0.j        ]]",[1.372683-9.e-05j 1.369317-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678+0.j]]",0.001683,(1.371-9e-05j),(1.371-9e-05j),0j
243,[1.37143262-0.001718j 1.37056738-0.001718j],"[[ 0.70710678+0.j         -0.18160013-0.68338963j]
 [ 0.18160013+0.68338963j  0.70710678+0.j        ]]",[1.3726845-9.e-05j 1.3693155-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.0016845,(1.371-9e-05j),(1.371-9e-05j),0j
244,[1.37143842-0.001718j 1.37056158-0.001718j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.18387288+0.68278164j -0.18387288+0.68278164j]]",[1.372686-9.e-05j 1.369314-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-5.68391688e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.001686,(1.371-9e-05j),(1.371-9e-05j),0j
245,[1.37144415-0.001718j 1.37055585-0.001718j],"[[ 0.18611193-0.68217472j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.18611193+0.68217472j]]",[1.3726875-9.e-05j 1.3693125-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-1.13705703e-17j]]",0.0016875,(1.371-9e-05j),(1.371-9e-05j),0j
246,[1.37144982-0.001718j 1.37055018-0.001718j],"[[ 0.18831851-0.68156888j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.18831851+0.68156888j]]",[1.372689-9.e-05j 1.369311-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.001689,(1.371-9e-05j),(1.371-9e-05j),0j
